Country ISO3,Country,Year,Domain,Metric,Value,Unit,Source,Source URL,Loaded at
BLR,Belarus,2020,Economics,GDP (current US$),61371673344.7424,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLR,Belarus,2021,Demographics,Population,9302585,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLR,Belarus,2021,Economics,GDP (current US$),69673747131.87,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLR,Belarus,2022,Demographics,Population,9228071,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLR,Belarus,2022,Economics,GDP (current US$),73775179924.603,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLR,Belarus,2023,Demographics,Population,9178298,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLR,Belarus,2023,Economics,GDP (current US$),72478760370.4258,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLR,Belarus,2024,Demographics,Population,9132629,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLR,Belarus,2024,Economics,GDP (current US$),78591839299.7087,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLR,Belarus,2025,Demographics,Population,9085991,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLR,Belarus,2025,Economics,GDP (current US$),93397215864.198,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2016,Demographics,Population,364705,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2016,Economics,GDP (current US$),2239604950.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2017,Demographics,Population,373202,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2017,Economics,GDP (current US$),2266028250.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2018,Demographics,Population,380226,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2018,Economics,GDP (current US$),2285915050.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2019,Demographics,Population,385829,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2019,Economics,GDP (current US$),2381187850.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2020,Demographics,Population,390812,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2020,Economics,GDP (current US$),2047284600.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2021,Demographics,Population,395346,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2021,Economics,GDP (current US$),2428606250.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2022,Demographics,Population,402733,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2022,Economics,GDP (current US$),2846604350.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2023,Demographics,Population,411106,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2023,Economics,GDP (current US$),3052362650.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2024,Demographics,Population,417072,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2024,Economics,GDP (current US$),3203631800.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BLZ,Belize,2025,Demographics,Population,422924,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BLZ,Belize,2025,Economics,GDP (current US$),3326500000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2016,Demographics,Population,63449,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2016,Economics,GDP (current US$),6899911000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2017,Demographics,Population,63578,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2017,Economics,GDP (current US$),7142316000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2018,Demographics,Population,63831,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2018,Economics,GDP (current US$),7225977000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2019,Demographics,Population,64107,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2019,Economics,GDP (current US$),7423465000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2020,Demographics,Population,64382,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2020,Economics,GDP (current US$),6887364000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2021,Demographics,Population,64648,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2021,Economics,GDP (current US$),7290037000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2022,Demographics,Population,64749,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2022,Economics,GDP (current US$),7767884000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2023,Demographics,Population,64698,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2023,Economics,GDP (current US$),8602360000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2024,Demographics,Population,64636,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BMU,Bermuda,2024,Economics,GDP (current US$),9194499000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BMU,Bermuda,2025,Demographics,Population,64555,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2016,Demographics,Population,11180020,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2016,Economics,GDP (current US$),33941126193.9219,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2017,Demographics,Population,11344587,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2017,Economics,GDP (current US$),45927439594.7902,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2018,Demographics,Population,11508368,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2018,Economics,GDP (current US$),48414038842.2576,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2019,Demographics,Population,11671386,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2019,Economics,GDP (current US$),49056643589.0014,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2020,Demographics,Population,11816299,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2020,Economics,GDP (current US$),42313784081.042,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2021,Demographics,Population,11937360,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2021,Economics,GDP (current US$),47877892402.3155,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2022,Demographics,Population,12077154,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2022,Economics,GDP (current US$),50959081953.6903,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2023,Demographics,Population,12244159,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2023,Economics,GDP (current US$),52340206946.4544,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2024,Demographics,Population,12413315,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2024,Economics,GDP (current US$),54881327452.9667,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BOL,Bolivia,2025,Demographics,Population,12581843,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BOL,Bolivia,2025,Economics,GDP (current US$),64768947525.3256,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2016,Demographics,Population,203218114,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2016,Economics,GDP (current US$),1795693482853.01,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2017,Demographics,Population,204703445,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2017,Economics,GDP (current US$),2063514977365.65,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2018,Demographics,Population,206107261,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2018,Economics,GDP (current US$),1916933898010.99,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2019,Demographics,Population,207455459,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2019,Economics,GDP (current US$),1873288205059.69,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2020,Demographics,Population,208660842,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2020,Economics,GDP (current US$),1476107231310.49,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2021,Demographics,Population,209550294,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2021,Economics,GDP (current US$),1670647398904.9,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2022,Demographics,Population,210306415,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2022,Economics,GDP (current US$),1951923942083.32,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2023,Demographics,Population,211140729,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2023,Economics,GDP (current US$),2191131765684.63,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2024,Demographics,Population,211998573,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2024,Economics,GDP (current US$),2185821610689.31,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRA,Brazil,2025,Demographics,Population,212812405,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRA,Brazil,2025,Economics,GDP (current US$),2279920092492.13,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2016,Demographics,Population,279598,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2016,Economics,GDP (current US$),5679029450.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2017,Demographics,Population,280171,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2017,Economics,GDP (current US$),5847381600.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2018,Demographics,Population,280711,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2018,Economics,GDP (current US$),6001101550.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2019,Demographics,Population,281207,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2019,Economics,GDP (current US$),6166710800.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2020,Demographics,Population,281698,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2020,Economics,GDP (current US$),5403246950.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2021,Demographics,Population,282147,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2021,Economics,GDP (current US$),5948900600.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2022,Demographics,Population,282318,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2022,Economics,GDP (current US$),6886644900.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2023,Demographics,Population,282336,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2023,Economics,GDP (current US$),7223248150.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2024,Demographics,Population,282467,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2024,Economics,GDP (current US$),7597571450.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
BRB,Barbados,2025,Demographics,Population,282623,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
BRB,Barbados,2025,Economics,GDP (current US$),8016550000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
